Wall time,Step,Value
1681235488.750405,2048,78.5199966430664
1681235490.797673,4096,95.52381134033203
1681235492.8398259,6144,112.62963104248047
1681235494.880299,8192,129.22222900390625
1681235496.915036,10240,141.53521728515625
1681235498.958753,12288,155.34176635742188
1681235501.00321,14336,165.55294799804688
1681235503.037885,16384,174.18280029296875
1681235505.0710819,18432,182.05999755859375
1681235507.1125,20480,197.36000061035156
1681235509.152341,22528,210.19000244140625
1681235511.188892,24576,225.52999877929688
1681235513.222751,26624,237.24000549316406
1681235515.255902,28672,248.75
1681235517.296787,30720,257.9599914550781
1681235519.335146,32768,266.3299865722656
1681235521.397076,34816,270.0899963378906
1681235523.4189801,36864,273.19000244140625
1681235525.434027,38912,275.3500061035156
1681235527.47212,40960,277.1199951171875
1681235529.5192819,43008,275.239990234375
1681235531.557902,45056,277.8999938964844
1681235533.604243,47104,280.69000244140625
1681235535.638782,49152,280.8599853515625
1681235537.6909351,51200,282.5199890136719
1681235539.757389,53248,282.2099914550781
1681235541.779597,55296,279.8299865722656
1681235543.817975,57344,281.1300048828125
1681235545.83917,59392,283.07000732421875
1681235547.865319,61440,278.6199951171875
1681235549.93179,63488,271.7200012207031
1681235551.960578,65536,268.6199951171875
1681235554.002378,67584,268.29998779296875
1681235556.023554,69632,268.2900085449219
1681235558.0537899,71680,261.0899963378906
1681235560.245009,73728,253.57000732421875
1681235562.292657,75776,233.0399932861328
1681235564.308019,77824,217.22000122070312
1681235566.3166442,79872,202.08999633789062
1681235568.384489,81920,194.08999633789062
1681235570.398296,83968,194.35000610351562
1681235572.434813,86016,184.72000122070312
1681235574.489066,88064,184.38999938964844
1681235576.5168,90112,186.75
1681235578.553827,92160,190.14999389648438
1681235580.7744482,94208,196.8000030517578
1681235583.04456,96256,202.52000427246094
1681235585.2425,98304,207.14999389648438
1681235587.301926,100352,217.89999389648438
1681235589.510777,102400,224.7899932861328
1681235591.6329222,104448,230.63999938964844
1681235593.713797,106496,236.02999877929688
1681235595.821899,108544,238.82000732421875
1681235597.838665,110592,229.4600067138672
1681235599.965239,112640,225.4600067138672
1681235602.2429209,114688,225.3000030517578
1681235604.464799,116736,227.3300018310547
1681235606.520191,118784,231.3300018310547
1681235608.588516,120832,234.0
1681235610.61241,122880,239.24000549316406
1681235612.647726,124928,239.22999572753906
1681235614.712074,126976,238.9199981689453
1681235616.7279968,129024,233.57000732421875
1681235618.7617762,131072,225.19000244140625
1681235620.83136,133120,221.83999633789062
1681235622.860947,135168,213.32000732421875
1681235624.890087,137216,190.36000061035156
1681235626.925548,139264,173.02000427246094
1681235628.999757,141312,158.47999572753906
1681235631.053545,143360,149.5800018310547
1681235633.0876448,145408,146.36000061035156
1681235635.3189251,147456,151.88999938964844
1681235637.498497,149504,149.3800048828125
1681235639.531138,151552,148.9600067138672
