Wall time,Step,Value
1681228673.7969751,4096,-0.0005134344100952148
1681228675.84201,6144,-0.00037276744842529297
1681228678.160188,8192,8.755922317504883e-05
1681228680.2702742,10240,-0.0002810955047607422
1681228682.350841,12288,-4.5299530029296875e-06
1681228684.401442,14336,0.005570948123931885
1681228686.4816902,16384,0.008189380168914795
1681228688.5150878,18432,0.005905330181121826
1681228690.592159,20480,0.005365729331970215
1681228692.6191769,22528,0.009473264217376709
1681228694.668111,24576,0.014178156852722168
1681228696.707864,26624,0.019399940967559814
1681228698.780864,28672,0.03234851360321045
1681228700.84373,30720,0.02422499656677246
1681228702.895214,32768,0.03433471918106079
1681228704.985843,34816,0.03558182716369629
1681228707.040156,36864,0.038973987102508545
1681228709.097265,38912,0.04861593246459961
1681228711.157849,40960,0.03393828868865967
1681228713.1743412,43008,0.04560708999633789
1681228715.223412,45056,0.06753206253051758
1681228717.260661,47104,0.07305675745010376
1681228719.312762,49152,0.04057157039642334
1681228721.397467,51200,0.06237989664077759
1681228723.51792,53248,0.06197851896286011
1681228725.627753,55296,0.06502270698547363
1681228727.672242,57344,0.07935124635696411
1681228729.699369,59392,0.05464679002761841
1681228731.709267,61440,0.06818407773971558
1681228733.731745,63488,0.06092846393585205
1681228735.751937,65536,0.054310381412506104
1681228737.776394,67584,0.09481722116470337
1681228739.802222,69632,0.06543397903442383
1681228741.856691,71680,0.10472190380096436
1681228743.883735,73728,0.10452044010162354
1681228745.910917,75776,0.11704087257385254
1681228748.122411,77824,0.13070625066757202
1681228750.276174,79872,0.12595492601394653
1681228752.3135538,81920,0.1266513466835022
1681228754.379074,83968,0.10475146770477295
1681228756.518178,86016,0.12159037590026855
1681228758.537785,88064,0.10318726301193237
1681228760.570521,90112,0.1658983826637268
1681228762.602754,92160,0.13385874032974243
1681228764.651658,94208,0.10360807180404663
1681228766.679942,96256,0.07600188255310059
1681228768.696813,98304,0.09498804807662964
1681228770.708669,100352,0.10414975881576538
